id,original_timestamp,post_edit_timestamp,delta
513153,9 13 2022,9 15 2022,2
513154,9 13 2022,9 13 2022,0
513460,9 13 2022,9 13 2022,0
513461,9 13 2022,9 13 2022,0
513462,9 13 2022,9 13 2022,0
513600,9 13 2022,9 14 2022,1
513688,9 13 2022,9 13 2022,0
513690,9 13 2022,9 14 2022,1
513813,9 13 2022,9 14 2022,1
513907,9 13 2022,9 13 2022,0
513908,9 13 2022,9 14 2022,1
513909,9 13 2022,9 13 2022,0
513979,9 13 2022,9 13 2022,0
514002,9 13 2022,9 14 2022,1
514076,9 13 2022,9 14 2022,1
514636,9 14 2022,9 14 2022,0
514637,9 14 2022,9 14 2022,0
514638,9 14 2022,9 14 2022,0
514684,9 14 2022,9 14 2022,0
514863,9 14 2022,9 15 2022,1
514943,9 14 2022,9 14 2022,0
515014,9 14 2022,9 14 2022,0
515346,9 14 2022,9 14 2022,0
515349,9 14 2022,9 14 2022,0
515537,9 14 2022,9 14 2022,0
515633,9 14 2022,9 14 2022,0
515634,9 14 2022,9 14 2022,0
515635,9 14 2022,9 14 2022,0
515636,9 14 2022,9 14 2022,0
515819,9 14 2022,9 14 2022,0
515980,9 14 2022,9 15 2022,1
516127,9 14 2022,9 14 2022,0
516151,9 14 2022,9 14 2022,0
516288,9 14 2022,9 15 2022,1
516495,9 14 2022,9 14 2022,0
516496,9 14 2022,9 14 2022,0
516504,9 14 2022,9 15 2022,1
516506,9 14 2022,9 14 2022,0
516579,9 14 2022,9 14 2022,0
516663,9 14 2022,9 15 2022,1
516710,9 14 2022,9 14 2022,0
516968,9 14 2022,9 15 2022,1
516969,9 14 2022,9 14 2022,0
517073,9 14 2022,9 15 2022,1
517158,9 15 2022,9 15 2022,0
517159,9 15 2022,9 15 2022,0
517848,9 15 2022,9 15 2022,0
518050,9 15 2022,9 15 2022,0
518051,9 15 2022,9 15 2022,0
518159,9 15 2022,9 15 2022,0
518239,9 15 2022,9 15 2022,0
518245,9 15 2022,9 15 2022,0
518414,9 15 2022,9 15 2022,0
518531,9 15 2022,9 15 2022,0
518633,9 15 2022,9 15 2022,0
518634,9 15 2022,9 15 2022,0
518738,9 15 2022,9 15 2022,0
519074,9 15 2022,9 15 2022,0
519076,9 15 2022,9 15 2022,0
519077,9 15 2022,9 15 2022,0
519078,9 15 2022,9 16 2022,1
519079,9 15 2022,9 15 2022,0
519159,9 15 2022,9 15 2022,0
519171,9 15 2022,9 15 2022,0
519172,9 15 2022,9 15 2022,0
519306,9 15 2022,9 15 2022,0
519330,9 15 2022,9 15 2022,0
519332,9 15 2022,9 15 2022,0
519496,9 15 2022,9 15 2022,0
519517,9 15 2022,9 15 2022,0
519526,9 15 2022,9 15 2022,0
519527,9 15 2022,9 16 2022,1
519697,9 15 2022,9 15 2022,0
519990,9 15 2022,9 15 2022,0
519991,9 15 2022,9 15 2022,0
519992,9 15 2022,9 15 2022,0
520073,9 15 2022,9 15 2022,0
520074,9 15 2022,9 16 2022,1
520077,9 15 2022,9 15 2022,0
520116,9 15 2022,9 16 2022,1
520165,9 16 2022,9 16 2022,0
520166,9 15 2022,9 15 2022,0
520797,9 16 2022,9 16 2022,0
520846,9 16 2022,9 17 2022,1
520848,9 16 2022,9 16 2022,0
520849,9 16 2022,10 11 2022,25
520852,9 16 2022,9 16 2022,0
520924,9 16 2022,9 16 2022,0
521328,9 16 2022,9 17 2022,1
521329,9 16 2022,9 16 2022,0
521594,9 16 2022,9 16 2022,0
521640,9 16 2022,9 16 2022,0
521641,9 16 2022,9 16 2022,0
521655,9 16 2022,9 16 2022,0
521657,9 16 2022,9 16 2022,0
521805,9 16 2022,9 16 2022,0
522131,9 16 2022,9 17 2022,1
522329,9 16 2022,9 16 2022,0
522407,9 16 2022,9 16 2022,0
523223,9 17 2022,9 17 2022,0
523242,9 16 2022,9 16 2022,0
523243,9 16 2022,9 16 2022,0
523250,9 17 2022,9 18 2022,1
523251,9 17 2022,9 17 2022,0
523252,9 17 2022,9 17 2022,0
523544,9 17 2022,9 18 2022,1
523620,9 18 2022,9 18 2022,0
523621,9 17 2022,9 19 2022,2
523709,9 18 2022,9 18 2022,0
523842,9 18 2022,9 18 2022,0
523909,9 18 2022,9 18 2022,0
524010,9 18 2022,9 18 2022,0
524011,9 17 2022,9 17 2022,0
524016,9 18 2022,9 18 2022,0
524098,9 18 2022,9 18 2022,0
524220,9 18 2022,9 18 2022,0
524340,9 18 2022,9 18 2022,0
524414,9 18 2022,9 18 2022,0
524477,9 18 2022,9 18 2022,0
524548,9 18 2022,9 18 2022,0
524612,9 18 2022,9 18 2022,0
524738,9 19 2022,9 19 2022,0
524739,9 19 2022,9 19 2022,0
524740,9 19 2022,9 19 2022,0
525114,9 19 2022,9 19 2022,0
525241,9 19 2022,9 19 2022,0
525858,9 19 2022,9 19 2022,0
525860,9 19 2022,9 19 2022,0
526030,9 19 2022,9 19 2022,0
526631,9 19 2022,9 19 2022,0
526717,9 19 2022,9 19 2022,0
526815,9 19 2022,9 19 2022,0
526941,9 19 2022,9 20 2022,1
526942,9 19 2022,9 19 2022,0
526981,9 19 2022,9 20 2022,1
527181,9 19 2022,9 19 2022,0
527189,9 19 2022,9 19 2022,0
527401,9 20 2022,9 20 2022,0
527402,9 20 2022,9 20 2022,0
527403,9 20 2022,9 20 2022,0
527892,9 20 2022,9 20 2022,0
528172,9 20 2022,9 21 2022,1
528265,9 20 2022,9 20 2022,0
528422,9 20 2022,9 20 2022,0
528489,9 20 2022,9 20 2022,0
528592,9 20 2022,9 20 2022,0
528748,9 20 2022,9 20 2022,0
528749,9 20 2022,9 20 2022,0
528750,9 20 2022,9 20 2022,0
528752,9 20 2022,9 20 2022,0
528753,9 20 2022,9 20 2022,0
528867,9 20 2022,9 20 2022,0
528868,9 20 2022,9 20 2022,0
529057,9 20 2022,9 20 2022,0
529262,9 20 2022,9 20 2022,0
529263,9 20 2022,9 20 2022,0
529264,9 20 2022,9 20 2022,0
529447,9 20 2022,9 20 2022,0
529448,9 20 2022,9 20 2022,0
529687,9 20 2022,9 20 2022,0
529891,9 20 2022,9 21 2022,1
529892,9 20 2022,9 20 2022,0
529893,9 20 2022,9 20 2022,0
530043,9 20 2022,9 20 2022,0
530156,9 20 2022,9 20 2022,0
530157,9 20 2022,9 20 2022,0
530223,9 20 2022,9 20 2022,0
530329,9 20 2022,9 20 2022,0
530481,9 20 2022,9 20 2022,0
530483,9 20 2022,9 20 2022,0
530529,9 20 2022,9 20 2022,0
530560,9 21 2022,9 22 2022,1
530931,9 21 2022,9 21 2022,0
531409,9 21 2022,9 21 2022,0
531555,9 21 2022,9 21 2022,0
531558,9 21 2022,9 22 2022,1
531559,9 21 2022,9 21 2022,0
532114,9 21 2022,9 21 2022,0
532115,9 21 2022,9 21 2022,0
532116,9 21 2022,9 21 2022,0
532117,9 21 2022,9 21 2022,0
532176,9 21 2022,9 21 2022,0
532233,9 21 2022,9 21 2022,0
532376,9 21 2022,9 21 2022,0
532377,9 21 2022,9 22 2022,1
532591,9 21 2022,9 22 2022,1
532673,9 21 2022,9 21 2022,0
532814,9 21 2022,9 21 2022,0
532816,9 21 2022,9 21 2022,0
532850,9 21 2022,9 21 2022,0
533068,9 21 2022,9 21 2022,0
533102,9 21 2022,9 21 2022,0
533157,9 21 2022,9 21 2022,0
533158,9 21 2022,9 21 2022,0
533292,9 21 2022,9 21 2022,0
533293,9 21 2022,9 22 2022,1
533294,9 21 2022,9 22 2022,1
533295,9 21 2022,9 21 2022,0
533461,9 21 2022,9 21 2022,0
533511,9 21 2022,9 21 2022,0
533628,9 21 2022,9 21 2022,0
533629,9 21 2022,9 21 2022,0
533685,9 22 2022,9 22 2022,0
533715,9 22 2022,9 22 2022,0
534104,9 22 2022,9 22 2022,0
534239,9 22 2022,9 22 2022,0
534322,9 22 2022,9 22 2022,0
534323,9 22 2022,9 22 2022,0
534605,9 22 2022,9 22 2022,0
534912,9 22 2022,9 22 2022,0
534997,9 22 2022,9 22 2022,0
534998,9 22 2022,9 22 2022,0
534999,9 22 2022,9 22 2022,0
535023,9 22 2022,9 22 2022,0
535097,9 22 2022,9 22 2022,0
535270,9 22 2022,9 22 2022,0
535480,9 22 2022,9 22 2022,0
535481,9 22 2022,9 23 2022,1
535626,9 22 2022,9 22 2022,0
535627,9 22 2022,9 22 2022,0
535628,9 22 2022,9 22 2022,0
535901,9 22 2022,9 22 2022,0
535903,9 22 2022,9 22 2022,0
536036,9 22 2022,9 22 2022,0
536091,9 22 2022,9 22 2022,0
536294,9 22 2022,9 22 2022,0
536320,9 22 2022,9 23 2022,1
536321,9 22 2022,9 22 2022,0
536322,9 22 2022,9 22 2022,0
536323,9 22 2022,9 23 2022,1
536491,9 22 2022,9 22 2022,0
536759,9 22 2022,9 22 2022,0
536833,9 23 2022,9 23 2022,0
537375,9 23 2022,9 23 2022,0
537803,9 23 2022,9 23 2022,0
537880,9 23 2022,9 23 2022,0
537882,9 23 2022,9 23 2022,0
538066,9 23 2022,9 25 2022,2
538067,9 23 2022,9 23 2022,0
538068,9 23 2022,9 23 2022,0
538130,9 23 2022,9 23 2022,0
538136,9 23 2022,9 23 2022,0
538137,9 23 2022,9 23 2022,0
538409,9 23 2022,9 23 2022,0
538410,9 23 2022,9 23 2022,0
538411,9 23 2022,9 24 2022,1
538498,9 23 2022,9 23 2022,0
538806,9 23 2022,9 23 2022,0
539074,9 23 2022,9 24 2022,1
539076,9 23 2022,9 23 2022,0
539079,9 23 2022,9 23 2022,0
539165,9 23 2022,9 23 2022,0
539248,9 23 2022,9 24 2022,1
539426,9 23 2022,9 24 2022,1
539730,9 24 2022,9 26 2022,2
540001,9 24 2022,9 24 2022,0
540135,9 24 2022,9 24 2022,0
540254,9 24 2022,9 24 2022,0
540335,9 24 2022,9 24 2022,0
540394,9 24 2022,9 25 2022,1
540445,9 24 2022,9 25 2022,1
540851,9 25 2022,9 25 2022,0
540853,9 25 2022,9 25 2022,0
540970,9 25 2022,9 25 2022,0
540994,9 25 2022,9 26 2022,1
541088,9 25 2022,9 25 2022,0
541602,9 26 2022,9 26 2022,0
542012,9 26 2022,9 26 2022,0
542288,9 26 2022,9 26 2022,0
542589,9 26 2022,11 11 2022,46
542590,9 26 2022,9 26 2022,0
542682,9 26 2022,9 26 2022,0
542683,9 26 2022,9 26 2022,0
542748,9 26 2022,11 8 2022,43
542749,9 26 2022,9 26 2022,0
542751,9 26 2022,9 26 2022,0
542881,9 26 2022,9 26 2022,0
543155,9 26 2022,9 26 2022,0
543238,9 26 2022,9 26 2022,0
543616,9 26 2022,9 26 2022,0
543891,9 26 2022,9 27 2022,1
543893,9 26 2022,9 26 2022,0
544421,9 27 2022,9 27 2022,0
545032,9 27 2022,9 27 2022,0
545179,9 27 2022,9 27 2022,0
545329,9 27 2022,9 27 2022,0
545515,9 27 2022,9 27 2022,0
545704,9 27 2022,9 27 2022,0
545705,9 27 2022,9 27 2022,0
545950,9 27 2022,9 27 2022,0
545951,9 27 2022,9 27 2022,0
545952,9 27 2022,9 27 2022,0
546075,9 27 2022,9 27 2022,0
546573,9 27 2022,9 27 2022,0
547051,9 27 2022,9 28 2022,1
547164,9 27 2022,9 27 2022,0
547282,9 27 2022,9 28 2022,1
547357,9 27 2022,9 28 2022,1
547525,9 28 2022,9 28 2022,0
547952,9 28 2022,9 28 2022,0
548492,9 28 2022,9 28 2022,0
548499,9 28 2022,9 28 2022,0
548500,9 28 2022,9 28 2022,0
548501,9 28 2022,9 28 2022,0
548858,9 28 2022,9 28 2022,0
549262,9 28 2022,9 29 2022,1
549558,9 28 2022,9 28 2022,0
550166,9 28 2022,9 29 2022,1
550572,9 28 2022,9 29 2022,1
550619,9 28 2022,9 28 2022,0
550669,9 29 2022,9 29 2022,0
550858,9 29 2022,9 29 2022,0
551155,9 29 2022,9 29 2022,0
551156,9 29 2022,9 29 2022,0
551421,9 29 2022,9 29 2022,0
552001,9 29 2022,9 29 2022,0
552182,9 29 2022,9 30 2022,1
552395,9 29 2022,9 30 2022,1
552475,9 29 2022,9 29 2022,0
552476,9 29 2022,9 29 2022,0
552562,9 29 2022,9 29 2022,0
552563,9 29 2022,9 29 2022,0
553083,9 29 2022,9 29 2022,0
553324,9 29 2022,9 29 2022,0
553570,9 29 2022,9 29 2022,0
553815,9 30 2022,9 30 2022,0
554092,9 30 2022,9 30 2022,0
554093,9 30 2022,9 30 2022,0
554558,9 30 2022,10 1 2022,1
554825,9 30 2022,9 30 2022,0
554869,9 30 2022,9 30 2022,0
555058,9 30 2022,9 30 2022,0
555627,9 30 2022,9 30 2022,0
555628,9 30 2022,9 30 2022,0
556233,9 30 2022,9 30 2022,0
556591,10 1 2022,10 1 2022,0
556633,10 1 2022,10 1 2022,0
557146,10 1 2022,10 2 2022,1
557659,10 2 2022,10 3 2022,1
557694,10 2 2022,10 2 2022,0
561348,10 3 2022,10 4 2022,1
561350,10 3 2022,10 4 2022,1
561354,10 3 2022,10 4 2022,1
561361,10 3 2022,10 3 2022,0
561913,10 4 2022,10 4 2022,0
562201,10 4 2022,10 4 2022,0
562203,10 4 2022,10 4 2022,0
562826,10 4 2022,10 4 2022,0
563171,10 4 2022,10 5 2022,1
563211,10 4 2022,10 5 2022,1
563344,10 4 2022,10 4 2022,0
563345,10 4 2022,10 4 2022,0
563625,10 4 2022,10 7 2022,3
563713,10 4 2022,10 4 2022,0
563714,10 4 2022,10 31 2022,27
563717,10 4 2022,10 4 2022,0
563989,10 4 2022,10 5 2022,1
563991,10 4 2022,10 4 2022,0
563993,10 4 2022,10 4 2022,0
564193,10 4 2022,10 5 2022,1
564578,10 4 2022,10 6 2022,2
565043,10 5 2022,10 5 2022,0
565286,10 5 2022,10 5 2022,0
565340,10 5 2022,10 5 2022,0
565604,10 5 2022,10 5 2022,0
565791,10 5 2022,10 5 2022,0
565950,10 5 2022,10 6 2022,1
566148,10 5 2022,10 6 2022,1
566149,10 5 2022,10 5 2022,0
569249,10 6 2022,10 6 2022,0
569251,10 6 2022,10 7 2022,1
569252,10 6 2022,10 6 2022,0
569254,10 6 2022,10 6 2022,0
569255,10 6 2022,10 6 2022,0
569259,10 6 2022,10 10 2022,4
569486,10 6 2022,10 6 2022,0
569488,10 6 2022,10 6 2022,0
569489,10 6 2022,10 6 2022,0
569667,10 6 2022,10 6 2022,0
569668,10 6 2022,10 6 2022,0
569853,10 6 2022,10 6 2022,0
569854,10 6 2022,10 6 2022,0
569866,10 6 2022,10 6 2022,0
569943,10 6 2022,10 7 2022,1
570000,10 6 2022,10 6 2022,0
570433,10 6 2022,10 7 2022,1
570481,10 6 2022,10 7 2022,1
570552,10 6 2022,10 7 2022,1
570718,10 7 2022,10 7 2022,0
570782,10 7 2022,10 7 2022,0
571237,10 7 2022,10 11 2022,4
571710,10 7 2022,10 7 2022,0
572729,10 7 2022,10 9 2022,2
572730,10 7 2022,10 7 2022,0
573324,10 7 2022,10 7 2022,0
573679,10 8 2022,12 8 2022,61
574000,10 8 2022,10 8 2022,0
574082,10 8 2022,10 9 2022,1
574131,10 8 2022,10 8 2022,0
574390,10 8 2022,10 8 2022,0
574407,10 8 2022,10 9 2022,1
574777,10 9 2022,10 10 2022,1
575268,10 9 2022,10 10 2022,1
575314,10 9 2022,10 10 2022,1
575530,10 9 2022,10 10 2022,1
575615,10 10 2022,10 10 2022,0
576115,10 10 2022,10 12 2022,2
576181,10 10 2022,10 18 2022,8
576340,10 10 2022,10 10 2022,0
577155,10 10 2022,10 10 2022,0
577298,10 10 2022,10 10 2022,0
577422,10 10 2022,10 11 2022,1
577886,10 10 2022,10 10 2022,0
578240,10 10 2022,10 11 2022,1
578319,10 11 2022,10 11 2022,0
578320,10 11 2022,10 11 2022,0
578787,10 11 2022,10 11 2022,0
578916,10 11 2022,10 11 2022,0
579067,10 11 2022,10 11 2022,0
579395,10 11 2022,10 13 2022,2
579580,10 11 2022,10 12 2022,1
579957,10 11 2022,10 11 2022,0
579958,10 11 2022,10 11 2022,0
580224,10 11 2022,10 12 2022,1
580277,10 11 2022,10 13 2022,2
580650,10 11 2022,10 11 2022,0
580651,10 11 2022,10 11 2022,0
580653,10 11 2022,10 12 2022,1
580654,10 11 2022,10 14 2022,3
580655,10 11 2022,10 11 2022,0
580656,10 11 2022,10 11 2022,0
580658,10 11 2022,10 11 2022,0
581276,10 11 2022,10 11 2022,0
581366,10 11 2022,10 12 2022,1
581399,10 11 2022,10 11 2022,0
581850,10 12 2022,10 12 2022,0
582143,10 12 2022,10 12 2022,0
582144,10 12 2022,10 13 2022,1
582145,10 12 2022,10 12 2022,0
582641,10 12 2022,10 12 2022,0
582710,10 12 2022,10 12 2022,0
582983,10 12 2022,10 13 2022,1
583057,10 12 2022,10 12 2022,0
583164,10 12 2022,10 12 2022,0
583466,10 12 2022,10 12 2022,0
583506,10 12 2022,10 12 2022,0
583681,10 12 2022,10 12 2022,0
584180,10 12 2022,10 12 2022,0
584410,10 12 2022,10 12 2022,0
584599,10 12 2022,10 13 2022,1
584662,10 13 2022,10 13 2022,0
584663,10 12 2022,10 14 2022,2
585268,10 13 2022,10 13 2022,0
585703,10 13 2022,10 14 2022,1
585865,10 13 2022,10 13 2022,0
585991,10 13 2022,10 13 2022,0
586158,10 13 2022,10 14 2022,1
586563,10 13 2022,10 13 2022,0
586564,10 13 2022,10 13 2022,0
586922,10 13 2022,10 13 2022,0
586923,10 13 2022,10 14 2022,1
587139,10 13 2022,10 13 2022,0
587315,10 13 2022,10 14 2022,1
587583,10 13 2022,10 14 2022,1
587635,10 13 2022,10 13 2022,0
587750,10 13 2022,10 13 2022,0
587820,10 13 2022,10 14 2022,1
587943,10 14 2022,10 14 2022,0
588700,10 14 2022,10 14 2022,0
588861,10 14 2022,10 14 2022,0
589106,10 14 2022,10 14 2022,0
589107,10 14 2022,10 14 2022,0
589282,10 14 2022,10 14 2022,0
589471,10 14 2022,10 14 2022,0
589472,10 14 2022,10 14 2022,0
589705,10 14 2022,10 17 2022,3
590044,10 14 2022,10 14 2022,0
590264,10 14 2022,10 14 2022,0
590265,10 14 2022,10 14 2022,0
590346,10 14 2022,10 14 2022,0
590348,10 14 2022,10 14 2022,0
590459,10 14 2022,10 15 2022,1
590514,10 14 2022,10 31 2022,17
590565,10 14 2022,10 14 2022,0
590567,10 14 2022,10 15 2022,1
591101,10 15 2022,10 17 2022,2
591102,10 14 2022,10 15 2022,1
591134,10 15 2022,10 15 2022,0
591136,10 15 2022,10 15 2022,0
591215,10 15 2022,10 15 2022,0
592084,10 16 2022,10 16 2022,0
592248,10 16 2022,10 16 2022,0
592460,10 16 2022,10 16 2022,0
592461,10 16 2022,10 16 2022,0
592706,10 16 2022,10 17 2022,1
592834,10 16 2022,10 16 2022,0
592940,10 16 2022,10 17 2022,1
593482,10 17 2022,10 17 2022,0
593483,10 17 2022,10 17 2022,0
593484,10 17 2022,10 17 2022,0
593586,10 17 2022,10 18 2022,1
594029,10 17 2022,10 17 2022,0
594032,10 17 2022,10 17 2022,0
594201,10 17 2022,10 17 2022,0
594215,10 17 2022,10 18 2022,1
594303,10 17 2022,10 17 2022,0
594304,10 17 2022,10 17 2022,0
594574,10 17 2022,10 17 2022,0
594589,10 17 2022,10 17 2022,0
594763,10 17 2022,10 17 2022,0
594950,10 17 2022,10 17 2022,0
595116,10 17 2022,10 17 2022,0
595117,10 17 2022,10 18 2022,1
595266,10 17 2022,10 17 2022,0
595497,10 17 2022,10 17 2022,0
595740,10 17 2022,10 18 2022,1
595745,10 17 2022,10 17 2022,0
595979,10 17 2022,10 18 2022,1
595980,10 17 2022,10 17 2022,0
595981,10 17 2022,10 18 2022,1
596053,10 18 2022,10 18 2022,0
596909,10 18 2022,10 18 2022,0
596911,10 18 2022,10 18 2022,0
596913,10 18 2022,10 18 2022,0
597277,10 18 2022,10 18 2022,0
597280,10 18 2022,10 18 2022,0
597281,10 18 2022,10 18 2022,0
597301,10 18 2022,10 18 2022,0
597407,10 18 2022,10 18 2022,0
597575,10 18 2022,10 18 2022,0
597606,10 18 2022,10 18 2022,0
597803,10 18 2022,10 18 2022,0
597976,10 18 2022,10 18 2022,0
598073,10 18 2022,10 18 2022,0
598327,10 18 2022,10 18 2022,0
598328,10 18 2022,10 18 2022,0
598416,10 18 2022,10 18 2022,0
598667,10 18 2022,10 18 2022,0
598671,10 18 2022,10 18 2022,0
598774,10 18 2022,10 19 2022,1
598775,10 18 2022,10 19 2022,1
598932,10 18 2022,10 19 2022,1
598981,10 18 2022,10 19 2022,1
599118,10 18 2022,10 19 2022,1
599188,10 19 2022,10 19 2022,0
599648,10 19 2022,10 19 2022,0
600240,10 19 2022,10 19 2022,0
600404,10 19 2022,10 19 2022,0
600597,10 19 2022,10 19 2022,0
600681,10 19 2022,10 19 2022,0
601446,10 20 2022,10 20 2022,0
601447,10 20 2022,10 20 2022,0
601448,10 20 2022,10 20 2022,0
601449,10 20 2022,10 20 2022,0
601451,10 20 2022,10 20 2022,0
601453,10 20 2022,10 20 2022,0
439,2 9 2022,4 7 2022,57
974,2 8 2022,3 28 2022,48
975,2 8 2022,3 27 2022,47
976,2 8 2022,2 14 2022,6
985,2 9 2022,2 14 2022,5
990,2 8 2022,2 11 2022,3
993,2 8 2022,2 9 2022,1
994,2 8 2022,2 14 2022,6
1030,2 7 2022,2 9 2022,2
2153,2 9 2022,2 25 2022,16
2701,2 9 2022,2 14 2022,5
2830,2 9 2022,2 10 2022,1
3069,2 9 2022,2 12 2022,3
3197,2 9 2022,2 20 2022,11
3305,2 9 2022,2 13 2022,4
3306,2 9 2022,2 11 2022,2
3573,2 9 2022,2 11 2022,2
4546,2 10 2022,2 13 2022,3
4863,2 10 2022,3 14 2022,32
4869,2 10 2022,2 14 2022,4
4888,2 10 2022,2 25 2022,15
5353,2 10 2022,2 25 2022,15
5512,2 10 2022,2 14 2022,4
5513,2 10 2022,2 14 2022,4
5691,2 10 2022,2 11 2022,1
5792,2 10 2022,2 11 2022,1
5901,2 10 2022,2 11 2022,1
6286,2 10 2022,2 14 2022,4
6461,2 10 2022,7 6 2022,146
6627,2 10 2022,2 14 2022,4
6815,2 10 2022,2 11 2022,1
6816,2 10 2022,2 25 2022,15
6999,2 10 2022,2 14 2022,4
8128,2 11 2022,2 25 2022,14
8581,2 11 2022,2 13 2022,2
8743,2 11 2022,2 14 2022,3
8815,2 11 2022,2 14 2022,3
8897,2 11 2022,2 21 2022,10
8975,2 11 2022,2 15 2022,4
9245,2 11 2022,2 14 2022,3
9365,2 11 2022,2 14 2022,3
9437,2 11 2022,2 13 2022,2
10115,2 12 2022,2 13 2022,1
10365,2 12 2022,2 14 2022,2
10536,2 12 2022,2 13 2022,1
10760,2 12 2022,2 14 2022,2
11485,2 13 2022,2 14 2022,1
11498,2 13 2022,2 15 2022,2
11963,2 13 2022,2 14 2022,1
12209,2 13 2022,2 15 2022,2
12695,2 14 2022,2 16 2022,2
13092,2 14 2022,2 16 2022,2
13591,2 14 2022,2 15 2022,1
13592,2 14 2022,3 4 2022,18
14302,2 14 2022,3 28 2022,42
15630,2 15 2022,2 16 2022,1
15651,2 15 2022,3 8 2022,21
16381,2 15 2022,3 30 2022,43
16575,2 15 2022,2 16 2022,1
17799,2 15 2022,3 30 2022,43
18515,2 16 2022,3 1 2022,13
18697,2 16 2022,10 31 2022,257
18698,2 16 2022,2 18 2022,2
18710,2 16 2022,2 17 2022,1
18931,2 16 2022,3 4 2022,16
19720,2 16 2022,2 22 2022,6
19803,2 16 2022,2 22 2022,6
20106,2 16 2022,2 17 2022,1
21061,2 16 2022,2 18 2022,2
21836,2 17 2022,2 23 2022,6
22114,2 17 2022,2 18 2022,1
22287,2 17 2022,3 4 2022,15
22664,2 17 2022,3 3 2022,14
22846,2 17 2022,2 22 2022,5
23363,2 17 2022,2 20 2022,3
23366,2 17 2022,2 22 2022,5
23920,2 17 2022,2 18 2022,1
24802,2 18 2022,2 28 2022,10
25245,2 18 2022,3 4 2022,14
26349,2 18 2022,2 21 2022,3
27193,2 19 2022,2 25 2022,6
27515,2 19 2022,2 24 2022,5
28200,2 20 2022,2 21 2022,1
28201,2 20 2022,2 23 2022,3
28337,2 20 2022,2 22 2022,2
28572,2 20 2022,2 23 2022,3
28679,2 20 2022,2 21 2022,1
30176,2 21 2022,2 22 2022,1
30486,2 21 2022,2 23 2022,2
30524,2 21 2022,2 25 2022,4
31089,2 21 2022,2 22 2022,1
31308,2 21 2022,2 23 2022,2
32000,2 22 2022,5 18 2022,85
32219,2 22 2022,3 23 2022,29
32311,2 22 2022,5 18 2022,85
32389,2 22 2022,2 23 2022,1
33103,2 22 2022,3 17 2022,23
33491,2 22 2022,2 25 2022,3
33553,2 22 2022,2 24 2022,2
33579,2 22 2022,2 23 2022,1
33660,2 22 2022,2 23 2022,1
34337,2 22 2022,4 18 2022,55
34798,2 23 2022,2 28 2022,5
35407,2 23 2022,3 23 2022,28
35886,2 23 2022,2 24 2022,1
36022,2 23 2022,3 27 2022,32
36029,2 23 2022,2 24 2022,1
36080,2 23 2022,6 12 2022,109
36424,2 23 2022,2 25 2022,2
37471,2 24 2022,2 27 2022,3
37692,2 24 2022,2 27 2022,3
37739,2 24 2022,3 23 2022,27
38450,2 24 2022,2 28 2022,4
39013,2 24 2022,2 28 2022,4
39190,2 24 2022,3 1 2022,5
39330,2 24 2022,2 26 2022,2
39471,2 24 2022,3 3 2022,7
39623,2 24 2022,2 27 2022,3
40476,2 25 2022,3 3 2022,6
40477,2 25 2022,3 9 2022,12
40478,2 25 2022,3 1 2022,4
41011,2 25 2022,4 25 2022,59
42462,2 25 2022,3 1 2022,4
42616,2 25 2022,10 13 2022,230
42617,2 25 2022,2 28 2022,3
43048,2 26 2022,2 28 2022,2
43056,2 26 2022,2 28 2022,2
43253,2 26 2022,2 28 2022,2
43353,2 26 2022,3 3 2022,5
43422,2 26 2022,3 21 2022,23
43463,2 26 2022,2 28 2022,2
44212,2 27 2022,2 28 2022,1
44213,2 27 2022,2 28 2022,1
44468,2 27 2022,2 28 2022,1
45117,2 27 2022,3 13 2022,14
45193,2 27 2022,3 7 2022,8
46202,2 28 2022,3 18 2022,18
46983,2 28 2022,3 1 2022,1
47302,2 28 2022,6 30 2022,122
47579,2 28 2022,3 1 2022,1
48327,2 28 2022,3 3 2022,3
49729,3 1 2022,3 18 2022,17
52542,3 2 2022,3 8 2022,6
52586,3 2 2022,3 20 2022,18
52587,3 2 2022,3 3 2022,1
52829,3 2 2022,3 18 2022,16
53658,3 2 2022,3 3 2022,1
53774,3 2 2022,3 8 2022,6
53850,3 2 2022,3 4 2022,2
53851,3 2 2022,3 3 2022,1
53958,3 2 2022,3 4 2022,2
54017,3 2 2022,3 4 2022,2
54060,3 2 2022,3 4 2022,2
54204,3 2 2022,3 8 2022,6
55221,3 2 2022,10 13 2022,225
55277,3 2 2022,10 13 2022,225
55768,3 3 2022,3 14 2022,11
56263,3 3 2022,3 5 2022,2
56323,3 3 2022,3 7 2022,4
56568,3 3 2022,3 7 2022,4
56595,3 3 2022,3 8 2022,5
56773,3 3 2022,3 8 2022,5
56980,3 3 2022,3 11 2022,8
57929,3 3 2022,3 8 2022,5
58113,3 3 2022,3 8 2022,5
58114,3 3 2022,3 4 2022,1
58799,3 4 2022,6 2 2022,90
58967,3 4 2022,3 5 2022,1
59793,3 4 2022,3 5 2022,1
59943,3 4 2022,3 16 2022,12
59944,3 4 2022,3 5 2022,1
60118,3 4 2022,3 7 2022,3
60378,3 4 2022,3 8 2022,4
60402,3 4 2022,3 17 2022,13
60530,3 4 2022,3 10 2022,6
60820,3 4 2022,3 8 2022,4
61012,3 4 2022,3 7 2022,3
61337,3 5 2022,3 6 2022,1
61515,3 5 2022,3 6 2022,1
61775,3 5 2022,3 21 2022,16
